id,aquariumId,serverId,aquariumServerId,TestDateStr,TestDateMilis,TestTimeStr,TestTimeMilis,Note,TestDateTimeDate,TestDateTimeMilis,TestTemplateId,UserTestGroupId,usertestgroupServerid,UserTestGroupStr,value_temperature,value_ph,value_gh,value_kh,value_fe,value_no2,value_no3,value_nh3,value_nh4,value_po4,value_cl,value_cu,value_k,value_o2,value_co2,value_sio2,value_water_flow,value_ca,value_salinity,value_alkalinity,value_tds,value_orp,value_temperature_fahr,value_mg,value_ec,value_zn,value_b,value_mo,value_co,value_iodine,value_stront,value_sg,value_mn,value_silica,value_user_1,value_user_2,value_user_3,value_user_4,value_user_5,value_user_6,value_user_7,value_user_8,value_user_9,value_user_10,is_value_temperature,is_value_ph,is_value_gh,is_value_kh,is_value_fe,is_value_no2,is_value_no3,is_value_nh3,is_value_nh4,is_value_po4,is_value_cl,is_value_cu,is_value_k,is_value_o2,is_value_co2,is_value_sio2,is_value_water_flow,is_value_ca,is_value_salinity,is_value_alkalinity,is_value_tds,is_value_orp,is_value_mg,is_value_ec,is_value_zn,is_value_b,is_value_mo,is_value_co,is_value_iodine,is_value_stront,is_value_sg,is_value_mn,is_value_silica,is_value_user_1,is_value_user_2,is_value_user_3,is_value_user_4,is_value_user_5,is_value_user_6,is_value_user_7,is_value_user_8,is_value_user_9,is_value_user_10,LastServerSync
3,2,0,0,01/10/2018,1515564000000,"4:30 PM",-62167397400000,,"2018-01-10 10:30:00 +0000",1515580200000,0,0,0,<null>,78.4,8.23,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,405,34.4,7.3,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
4,2,0,0,01/03/2018,1514959200000,"4:30 PM",-62167397400000,,"2018-01-03 10:30:00 +0000",1514975400000,0,0,0,<null>,77.9,8.28,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,391,34.3,7.6,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
5,2,0,0,12/15/2017,1513317600000,"2:50 PM",-62167403400000,,"2017-12-15 08:50:00 +0000",1513327800000,0,0,0,<null>,78.4,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,34.7,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
6,2,0,0,12/06/2017,1512540000000,"4:30 PM",-62167397400000,,"2017-12-06 10:30:00 +0000",1512556200000,0,0,0,<null>,78,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,34.7,8.1,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
7,2,0,0,11/22/2017,1511330400000,"3:00 PM",-62167402800000,,"2017-11-22 09:00:00 +0000",1511341200000,0,0,0,<null>,78,8.15,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,403,34,7.5,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
8,2,0,0,11/17/2017,1510898400000,"1:20 PM",-62167408800000,,"2017-11-17 07:20:00 +0000",1510903200000,0,0,0,<null>,77.9,8.24,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,470,34.7,8,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
9,2,0,0,11/10/2017,1510293600000,"5:30 PM",-62167393800000,,"2017-11-10 11:30:00 +0000",1510313400000,0,0,0,<null>,77.9,8.01,0,0,0,0,0.2,0,0,13,0,0,0,0,0,0,0,419,34.7,8.2,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
10,2,0,0,11/03/2017,1509685200000,"4:25 PM",-62167397700000,,"2017-11-03 09:25:00 +0000",1509701100000,0,0,0,<null>,78.4,7.9,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,419,34.8,8.6,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
11,2,0,0,10/27/2017,1509080400000,"4:50 PM",-62167396200000,,"2017-10-27 09:50:00 +0000",1509097800000,0,0,0,<null>,78,7.95,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,391,33.4,8.3,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
12,2,0,0,10/13/2017,1507870800000,"4:30 PM",-62167397400000,,"2017-10-13 09:30:00 +0000",1507887000000,0,0,0,<null>,78.4,8,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,411,34.7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
13,2,0,0,01/24/2018,1516770000000,"4:29 PM",-62167401011385,,"2018-01-24 09:29:48 +0000",1516786188615,0,0,0,<null>,78.2,8.14,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,384,34.3,7.1,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
14,2,0,0,01/17/2018,1516168800000,"2:40 PM",-62167404000000,,"2018-01-17 08:40:00 +0000",1516178400000,0,0,0,<null>,78.4,8.28,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,408,34.3,7.2,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
15,2,0,0,01/30/2018,1517374800000,"3:45 PM",-62167400100000,,"2018-01-30 21:45:00 +0000",1517348700000,0,0,0,<null>,77.7,8.04,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,422,35.3,7.9,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
16,2,0,0,02/07/2018,1517983200000,"4:00 PM",-62167399200000,,"2018-02-07 10:00:00 +0000",1517997600000,0,0,0,<null>,78,8.2,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,430,35.4,8.4,0,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
17,2,0,0,02/14/2018,1518584400000,"4:43 PM",-62167400162500,,"2018-02-14 09:43:57 +0000",1518601437500,0,0,0,<null>,78.4,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,412,34.8,7.2,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
18,2,0,0,02/23/2018,1519362000000,"4:39 PM",-62167400415876,,"2018-02-23 09:39:44 +0000",1519378784124,0,0,0,<null>,78.4,8.2,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,413,34.6,7.9,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
19,2,0,0,02/28/2018,1519794000000,"5:34 PM",-62167397150950,,"2018-02-28 10:34:09 +0000",1519814049050,0,0,0,<null>,78.4,8.1,0,0,0,0,0.2,0,0,10,0,0,0,0,0,0,0,411,34.5,7.3,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
20,2,0,0,03/07/2018,1520398800000,"5:01 PM",-62167399091003,,"2018-03-07 10:01:48 +0000",1520416908997,0,0,0,<null>,78.4,8.3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,438,35,7.6,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
21,2,0,0,03/14/2018,1521000000000,"4:41 PM",-62167400297467,"Used new Hanna pH tester ","2018-03-14 08:41:42 +0000",1521016902533,0,0,0,<null>,78.6,8.15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,403,36,7.9,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
22,2,0,0,03/23/2018,1521777600000,"2:09 PM",-62167409455651,"ph could be off ","2018-03-23 06:09:04 +0000",1521785344349,0,0,0,<null>,78.4,8.39,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,406,35,7.3,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
23,2,0,0,03/28/2018,1522209600000,"4:54 PM",-62167399514680,,"2018-03-28 08:54:45 +0000",1522227285320,0,0,0,<null>,78.4,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402,36,7.3,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
24,2,0,0,04/04/2018,1522814400000,"4:34 PM",-62167400717160,,"2018-04-04 08:34:42 +0000",1522830882840,0,0,0,<null>,78.4,8.34,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,404,36,8.6,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
25,2,0,0,04/11/2018,1523419200000,"5:23 PM",-62167397766575,"ph could be off ","2018-04-11 09:23:53 +0000",1523438633425,0,0,0,<null>,78.4,8.35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,388,36,8.3,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
26,2,0,0,04/18/2018,1524024000000,"4:35 PM",-62167400653539,"ph could be off by 0.5","2018-04-18 08:35:46 +0000",1524040546461,0,0,0,<null>,78.5,8.41,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,407,35,8.1,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
27,2,0,0,04/25/2018,1524628800000,"5:08 PM",-62167398702716,"Tested immediately after water change, circulated water for 10 minutes. 
ph could be off by 0.5","2018-04-25 09:08:17 +0000",1524647297284,0,0,0,<null>,78.4,8.44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,404,35,8.2,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
28,2,0,0,05/02/2018,1525233600000,"4:23 PM",-62167401376715,"ph could be off by 0.5","2018-05-02 08:23:43 +0000",1525249423285,0,0,0,<null>,78.6,8.5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,392,36,7.6,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
29,2,0,0,05/09/2018,1525838400000,"5:58 PM",-62167395685447,"ph could be off by 0.5","2018-05-09 09:58:34 +0000",1525859914553,0,0,0,<null>,79,8.43,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,396,36,8.3,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
